1.000000,0.000000
2.000000,0.000000
3.000000,0.000000
4.000000,0.250000
5.000000,0.200000
6.000000,0.333333
7.000000,0.285714
8.000000,0.375000
9.000000,0.333333
10.000000,0.300000
11.000000,0.272727
12.000000,0.250000
13.000000,0.230769
14.000000,0.214286
15.000000,0.200000
16.000000,0.187500
17.000000,0.235294
18.000000,0.222222
19.000000,0.210526
20.000000,0.250000
21.000000,0.238095
22.000000,0.272727
23.000000,0.260870
24.000000,0.250000
25.000000,0.240000
26.000000,0.230769
27.000000,0.259259
28.000000,0.250000
29.000000,0.241379
30.000000,0.233333
31.000000,0.225806
32.000000,0.218750
33.000000,0.242424
34.000000,0.235294
35.000000,0.257143
36.000000,0.277778
37.000000,0.297297
38.000000,0.289474
39.000000,0.282051
40.000000,0.300000
41.000000,0.317073
42.000000,0.333333
43.000000,0.325581
44.000000,0.340909
45.000000,0.355556
46.000000,0.347826
47.000000,0.361702
48.000000,0.375000
49.000000,0.367347
50.000000,0.360000
51.000000,0.352941
52.000000,0.365385
53.000000,0.377358
54.000000,0.388889
55.000000,0.381818
56.000000,0.392857
57.000000,0.403509
58.000000,0.396552
59.000000,0.389831
60.000000,0.400000
61.000000,0.393443
62.000000,0.387097
63.000000,0.396825
64.000000,0.406250
65.000000,0.400000
66.000000,0.393939
67.000000,0.388060
68.000000,0.397059
69.000000,0.405797
70.000000,0.414286
71.000000,0.408451
72.000000,0.402778
73.000000,0.397260
74.000000,0.405405
75.000000,0.400000
76.000000,0.394737
77.000000,0.389610
78.000000,0.384615
79.000000,0.379747
80.000000,0.387500
81.000000,0.395062
82.000000,0.390244
83.000000,0.385542
84.000000,0.380952
85.000000,0.388235
86.000000,0.395349
87.000000,0.390805
88.000000,0.386364
89.000000,0.393258
90.000000,0.388889
91.000000,0.395604
92.000000,0.391304
93.000000,0.397849
94.000000,0.393617
95.000000,0.389474
96.000000,0.385417
97.000000,0.381443
98.000000,0.387755
99.000000,0.383838
100.000000,0.380000
101.000000,0.386139
102.000000,0.382353
103.000000,0.378641
104.000000,0.384615
105.000000,0.390476
106.000000,0.386792
107.000000,0.383178
108.000000,0.379630
109.000000,0.385321
110.000000,0.381818
111.000000,0.378378
112.000000,0.383929
113.000000,0.380531
114.000000,0.377193
115.000000,0.373913
116.000000,0.370690
117.000000,0.376068
118.000000,0.381356
119.000000,0.378151
120.000000,0.375000
121.000000,0.380165
122.000000,0.377049
123.000000,0.382114
124.000000,0.387097
125.000000,0.392000
126.000000,0.388889
127.000000,0.385827
128.000000,0.382812
129.000000,0.387597
130.000000,0.384615
131.000000,0.381679
132.000000,0.378788
133.000000,0.375940
134.000000,0.373134
135.000000,0.377778
136.000000,0.375000
137.000000,0.379562
138.000000,0.384058
139.000000,0.381295
140.000000,0.378571
141.000000,0.375887
142.000000,0.373239
143.000000,0.377622
144.000000,0.375000
145.000000,0.379310
146.000000,0.376712
147.000000,0.374150
148.000000,0.378378
149.000000,0.375839
150.000000,0.380000
151.000000,0.377483
152.000000,0.381579
153.000000,0.379085
154.000000,0.376623
155.000000,0.374194
156.000000,0.371795
157.000000,0.369427
158.000000,0.367089
159.000000,0.364780
160.000000,0.362500
161.000000,0.360248
162.000000,0.364198
163.000000,0.368098
164.000000,0.365854
165.000000,0.363636
166.000000,0.367470
167.000000,0.371257
168.000000,0.375000
169.000000,0.372781
170.000000,0.376471
171.000000,0.380117
172.000000,0.383721
173.000000,0.387283
174.000000,0.390805
175.000000,0.394286
176.000000,0.392045
177.000000,0.395480
178.000000,0.393258
179.000000,0.391061
180.000000,0.388889
181.000000,0.386740
182.000000,0.390110
183.000000,0.393443
184.000000,0.391304
185.000000,0.394595
186.000000,0.397849
187.000000,0.395722
188.000000,0.393617
189.000000,0.391534
190.000000,0.394737
191.000000,0.392670
192.000000,0.395833
193.000000,0.398964
194.000000,0.396907
195.000000,0.394872
196.000000,0.392857
197.000000,0.395939
198.000000,0.398990
199.000000,0.396985
200.000000,0.395000
201.000000,0.393035
202.000000,0.391089
203.000000,0.389163
204.000000,0.387255
205.000000,0.385366
206.000000,0.388350
207.000000,0.386473
208.000000,0.389423
209.000000,0.392344
210.000000,0.390476
211.000000,0.393365
212.000000,0.391509
213.000000,0.389671
214.000000,0.387850
215.000000,0.386047
216.000000,0.384259
217.000000,0.382488
218.000000,0.385321
219.000000,0.383562
220.000000,0.386364
221.000000,0.384615
222.000000,0.387387
223.000000,0.385650
224.000000,0.388393
225.000000,0.386667
226.000000,0.389381
227.000000,0.387665
228.000000,0.385965
229.000000,0.384279
230.000000,0.386957
231.000000,0.385281
232.000000,0.383621
233.000000,0.381974
234.000000,0.380342
235.000000,0.378723
236.000000,0.381356
237.000000,0.383966
238.000000,0.386555
239.000000,0.384937
240.000000,0.383333
241.000000,0.385892
242.000000,0.388430
243.000000,0.386831
244.000000,0.385246
245.000000,0.383673
246.000000,0.386179
247.000000,0.388664
248.000000,0.387097
249.000000,0.389558
250.000000,0.392000
251.000000,0.394422
252.000000,0.396825
253.000000,0.399209
254.000000,0.401575
255.000000,0.403922
256.000000,0.402344
257.000000,0.404669
258.000000,0.406977
259.000000,0.405405
260.000000,0.403846
261.000000,0.402299
262.000000,0.404580
263.000000,0.403042
264.000000,0.401515
265.000000,0.403774
266.000000,0.402256
267.000000,0.404494
268.000000,0.406716
269.000000,0.405204
270.000000,0.403704
271.000000,0.405904
272.000000,0.404412
273.000000,0.406593
274.000000,0.408759
275.000000,0.407273
276.000000,0.405797
277.000000,0.404332
278.000000,0.402878
279.000000,0.401434
280.000000,0.400000
281.000000,0.398577
282.000000,0.400709
283.000000,0.402827
284.000000,0.404930
285.000000,0.407018
286.000000,0.405594
287.000000,0.407666
288.000000,0.409722
289.000000,0.411765
290.000000,0.410345
291.000000,0.412371
292.000000,0.410959
293.000000,0.409556
294.000000,0.411565
295.000000,0.410169
296.000000,0.408784
297.000000,0.410774
298.000000,0.409396
299.000000,0.411371
300.000000,0.410000
301.000000,0.411960
302.000000,0.413907
303.000000,0.415842
304.000000,0.417763
305.000000,0.416393
306.000000,0.418301
307.000000,0.416938
308.000000,0.415584
309.000000,0.414239
310.000000,0.416129
311.000000,0.414791
312.000000,0.413462
313.000000,0.412141
314.000000,0.410828
315.000000,0.412698
316.000000,0.411392
317.000000,0.413249
318.000000,0.415094
319.000000,0.413793
320.000000,0.412500
321.000000,0.411215
322.000000,0.409938
323.000000,0.408669
324.000000,0.407407
325.000000,0.406154
326.000000,0.404908
327.000000,0.406728
328.000000,0.405488
329.000000,0.407295
330.000000,0.409091
331.000000,0.410876
332.000000,0.409639
333.000000,0.408408
334.000000,0.407186
335.000000,0.405970
336.000000,0.407738
337.000000,0.406528
338.000000,0.405325
339.000000,0.404130
340.000000,0.405882
341.000000,0.404692
342.000000,0.403509
343.000000,0.402332
344.000000,0.401163
345.000000,0.400000
346.000000,0.401734
347.000000,0.403458
348.000000,0.402299
349.000000,0.401146
350.000000,0.400000
351.000000,0.398860
352.000000,0.397727
353.000000,0.396601
354.000000,0.395480
355.000000,0.394366
356.000000,0.396067
357.000000,0.397759
358.000000,0.399441
359.000000,0.398329
360.000000,0.400000
361.000000,0.401662
362.000000,0.400552
363.000000,0.399449
364.000000,0.401099
365.000000,0.400000
366.000000,0.398907
367.000000,0.397820
368.000000,0.399457
369.000000,0.398374
370.000000,0.400000
371.000000,0.398922
372.000000,0.397849
373.000000,0.396783
374.000000,0.398396
375.000000,0.397333
376.000000,0.398936
377.000000,0.400531
378.000000,0.402116
379.000000,0.401055
380.000000,0.400000
381.000000,0.398950
382.000000,0.397906
383.000000,0.396867
384.000000,0.395833
385.000000,0.397403
386.000000,0.398964
387.000000,0.397933
388.000000,0.399485
389.000000,0.398458
390.000000,0.400000
391.000000,0.401535
392.000000,0.403061
393.000000,0.404580
394.000000,0.403553
395.000000,0.405063
396.000000,0.404040
397.000000,0.405542
398.000000,0.404523
399.000000,0.403509
